1998%01%19%Unknown%12%19%22%29%39%46%71837%%0.00%0.00%1,581.00%54.00%%20011017%A                                                                      
1998%01%15%Unknown%02%03%14%26%30%40%51797%%0.00%0.00%2,487.00%64.00%%20011017%A                                                                      
1998%01%12%Unknown%05%24%25%26%30%40%24786%%0.00%0.00%2,945.00%65.00%%20011017%A                                                                      
1998%01%08%Unknown%09%13%14%25%29%46%54617%%0.00%0.00%2,539.00%60.00%%20011017%A                                                                      
1998%01%05%Unknown%08%12%20%29%32%44%54526%%0.00%0.00%1,765.00%58.00%%20011017%A                                                                      
1998%01%01%Unknown%10%20%33%34%44%46%00260%%0.00%0.00%2958.00%78.00%%20011017%A                                                                       
1997%12%29%Unknown%22%29%31%41%45%46%08848%%0.00%0.00%2,319.00%84.00%%20011017%A                                                                      
1997%12%26%Unknown%04%10%26%28%39%43%94736%%2,000,000.00%1,145,288.00%2,053.00%69.00%%20011017%A                                                      
1997%12%22%Unknown%09%16%22%25%29%44%74132%%11,294,943.33%6,465,822.00%2,084.00%59.00%%20011017%A                                                     
1997%12%18%Unknown%04%05%16%27%30%39%99472%%0.00%0.00%1,779.00%58.00%%20011017%A                                                                      
1997%12%15%Unknown%07%14%17%18%28%42%47164%%0.00%0.00%1,520.00%41.00%%20011017%A                                                                      
1997%12%11%Unknown%08%11%16%18%19%42%40121%%0.00%0.00%2,091.00%54.00%%20011017%A                                                                      
1997%12%08%Unknown%06%16%19%22%32%33%85675%%0.00%0.00%1,883.00%57.00%%20011017%A                                                                      
1997%12%04%Unknown%02%08%09%20%38%46%06315%%0.00%0.00%1898.00%60.00%%20011017%A                                                                       
1997%12%01%Unknown%08%17%20%27%33%34%47950%%4,145,580.86%2,372,054.00%1,545.00%57.00%%20011017%A                                                      
1997%11%27%Unknown%03%07%18%23%36%42%80160%%0.00%0.00%2,182.00%53.00%%20011017%A                                                                      
1997%11%24%Unknown%11%14%15%22%35%39%58163%%0.00%0.00%2,730.00%72.00%%20011017%A                                                                      
1997%11%20%Unknown%16%19%22%23%33%42%18271%%9,365,391.74%5,248,555.00%2,029.00%64.00%%20011017%A                                                      
1997%11%17%Unknown%09%18%30%33%35%39%37671%%0.00%0.00%2,004.00%71.00%%20011017%A                                                                      
1997%11%13%Unknown%02%20%24%36%37%46%05505%%0.00%0.00%2,602.00%83.00%%20011017%A                                                                      
1997%11%10%Unknown%13%14%24%29%34%39%59839%%0.00%0.00%1,536.00%67.00%%20011017%A                                                                      
1997%11%06%Unknown%01%02%03%11%19%30%29286%%0.00%0.00%1,111.00%34.00%%20011017%A                                                                      
1997%11%03%Unknown%02%14%17%25%31%45%68111%%0.00%11,818,841.00%1,798.00%62.00%%20011017%A                                                             
1997%10%30%Unknown%01%12%20%23%34%43%64340%%0.00%0.00%2,083.00%64.00%%20011017%A                                                                      
1997%10%27%Unknown%06%15%18%21%30%36%05056%%0.00%0.00%1,318.00%52.00%%20011017%A                                                                      
1997%10%23%Unknown%07%11%17%26%37%44%54035%%0.00%0.00%2,049.00%53.00%%20011017%A                                                                      
1997%10%20%Unknown%13%16%27%31%41%43%11059%%0.00%0.00%2,700.00%75.00%%20011017%A                                                                      
1997%10%16%Unknown%01%20%21%23%33%38%98385%%0.00%0.00%2,626.00%78.00%%20011017%A                                                                      
1997%10%13%Unknown%10%18%22%24%26%32%08894%%0.00%0.00%1,239.00%51.00%%20011017%A                                                                      
1997%10%09%Unknown%16%21%36%41%44%45%84306%%0.00%0.00%4,458.00%90.00%%20011017%A                                                                      
1997%10%06%Unknown%18%25%28%29%31%42%31772%%0.00%1,121,273.00%3,059.00%69.00%%20011017%A                                                              
1997%10%02%Unknown%07%16%21%31%32%43%71480%%2,178,250.60%1,220,438.00%2,164.00%69.00%%20011017%A                                                      
1997%09%29%Unknown%09%14%15%31%38%44%94412%%0.00%0.00%3,030.00%78.00%%20011017%A                                                                      
1997%09%25%Unknown%01%03%15%22%25%46%66085%%0.00%0.00%2,013.00%55.00%%20011017%A                                                                      
1997%09%22%Unknown%02%03%05%12%45%46%51827%%0.00%1,121,273.00%1,447.00%55.00%%20011017%A                                                              
1997%09%18%Unknown%15%16%24%25%33%34%55959%%1,399,256.01%784,147.00%2,774.00%73.00%%20011017%A                                                        
1997%09%15%Unknown%07%10%16%28%31%32%13460%%0.00%0.00%1,454.00%53.00%%20011017%A                                                                      
1997%09%11%Unknown%03%09%13%16%24%36%26964%%3,055,522.55%1,711,070.00%1,115.00%44.00%%20011017%A                                                      
1997%09%08%Unknown%07%11%15%25%38%41%47455%%0.00%0.00%1,535.00%58.00%%20011017%A                                                                      
1997%09%04%Unknown%02%03%11%28%39%44%26639%%0.00%0.00%2,480.00%66.00%%20011017%A                                                                      
1997%09%01%Unknown%08%12%29%31%32%35%79881%%0.00%0.00%1,844.00%63.00%%20011017%A                                                                      
1997%08%28%Unknown%03%09%11%20%33%40%96928%%1,000,000.00%547,041.00%1,363.00%50.00%%20011017%A                                                        
1997%08%25%Unknown%01%11%16%23%39%40%49960%%0.00%2,461,181.00%2,031.00%72.00%%20011017%A                                                              
1997%08%21%Unknown%04%10%16%22%35%38%98141%%0.00%0.00%1,738.00%63.00%%20011017%A                                                                      
1997%08%18%Unknown%13%21%29%30%33%44%06644%%0.00%0.00%2,290.00%72.00%%20011017%A                                                                      
1997%08%14%Unknown%03%16%19%33%39%45%01642%%2,000,000.00%0.00%2,835.00%73.00%%20011017%A                                                              
1997%08%11%Unknown%01%02%08%09%21%46%96303%%965,789.23%526,419.00%1,438.00%43.00%%20011017%A                                                          
1997%08%07%Unknown%07%13%16%28%36%37%11139%%0.00%0.00%2,167.00%59.00%%20011017%A                                                                      
1997%08%04%Unknown%10%20%30%39%40%43%24478%%2,000,000.00%0.00%1,472.00%64.00%%20011017%A                                                              
1997%07%31%Unknown%15%19%22%27%30%33%87868%%2,917,802.28%1,595,162.00%2,014.00%58.00%%20011017%A                                                      
1997%07%28%Unknown%01%06%14%20%32%34%66715%%0.00%0.00%2,098.00%71.00%%20011017%A                                                                      
1997%07%24%Unknown%09%15%20%33%42%45%64342%%0.00%2,564,309.00%2,724.00%76.00%%20011017%A                                                              
1997%07%21%Unknown%03%14%28%30%37%44%39641%%0.00%0.00%2265.00%72.00%%20011017%A                                                                       
1997%07%17%Unknown%04%17%27%33%36%37%35874%%0.00%0.00%2,283.00%64.00%%20011017%A                                                                      
1997%07%14%Unknown%03%04%09%11%13%17%96627%%12,499,460.50%0.00%855.00%33.00%%20011017%A                                                               
1997%07%10%Unknown%04%09%21%24%27%37%63440%%0.00%0.00%1819.00%53.00%%20011017%A                                                                       
1997%07%07%Unknown%01%06%08%25%42%44%80205%%0.00%0.00%2,405.00%66.00%%20011017%A                                                                      
1997%07%03%Unknown%03%10%20%29%34%41%84003%%0.00%0.00%1,306.00%69.00%%20011017%A                                                                      
1997%06%30%Unknown%14%25%31%41%45%46%54119%%0.00%0.00%2,637.00%82.00%%20011017%A                                                                      
1997%06%26%Unknown%09%15%28%43%44%45%29184%%0.00%0.00%3,606.00%82.00%%20011017%A                                                                      
1997%06%23%Unknown%03%04%06%27%30%44%07748%%9,539,071.00%5,217,843.45%1,975.00%56.00%%20011017%A                                                      
1997%06%19%Unknown%06%07%09%26%28%42%68532%%0.00%0.00%1,910.00%51.00%%20011017%A                                                                      
1997%06%16%Unknown%13%16%25%27%35%40%81083%%0.00%0.00%2,514.00%65.00%%20011017%A                                                                      
1997%06%12%Unknown%13%17%19%29%36%40%73774%%0.00%0.00%1,797.00%62.00%%20011017%A                                                                      
1997%06%09%Unknown%03%20%27%35%45%46%10405%%0.00%0.00%2794.00%77.00%%20011017%A                                                                       
1997%06%05%Unknown%02%05%10%13%22%24%62083%%4,848,971.15%2,652,120.00%915.00%35.00%%20011017%A                                                        
1997%06%02%Unknown%10%13%33%35%39%40%85840%%0.00%0.00%3,092.00%78.00%%20011017%A                                                                      
1997%05%29%Unknown%09%10%13%15%27%44%35450%%0.00%0.00%1,995.00%55.00%%20011017%A                                                                      
1997%05%26%Unknown%03%16%20%27%34%38%64230%%9,108,689.16%4,998,658.00%2,048.00%65.00%%20011017%A                                                      
1997%05%22%Unknown%04%08%13%20%21%32%82608%%0.00%%1,779.00%49.00%%20011017%A                                                                          
1997%05%19%Unknown%11%19%26%31%33%40%35819%%0.00%%1,804.00%60.00%%20011017%A                                                                          
1997%05%15%Unknown%16%23%24%25%35%36%41273%%0.00%%2,170.00%75.00%%20011017%A                                                                          
1997%05%12%Unknown%04%06%14%21%22%27%20531%%0.00%%1,280.00%42.00%%20011017%A                                                                          
1997%05%08%Unknown%26%33%37%38%41%42%15118%%5,024,586.68%%2,609.00%76.00%%20011017%A                                                                  
1997%05%05%Unknown%02%05%21%29%44%46%60244%%0.00%%2,369.00%71.00%%20011017%A                                                                          
1997%05%01%Unknown%06%20%26%36%40%45%06460%%0.00%%2,328.00%79.00%%20011017%A                                                                          
1997%04%28%Unknown%07%11%18%20%24%29%75682%%3,047,408.80%%1,078.00%38.00%%20011017%A                                                                  
1997%04%24%Unknown%01%15%24%26%36%41%06762%%0.00%%3,404.00%72.00%%20011017%A                                                                          
1997%04%21%Unknown%01%27%31%32%40%45%73339%%14,195,349.20%%2,174.00%78.00%%20011017%A                                                                 
1997%04%17%Unknown%12%14%16%26%43%46%16629%%0.00%%2,402.00%72.00%%20011017%A                                                                          
1997%04%14%Unknown%03%06%11%17%24%29%82828%%0.00%%905.00%35.00%%20011017%A                                                                            
1997%04%10%Unknown%01%15%29%35%36%44%16340%%0.00%%3,045.00%78.00%%20011017%A                                                                          
1997%04%07%Unknown%01%12%14%17%19%43%14600%%0.00%%2,485.00%59.00%%20011017%A                                                                          
1997%04%03%Unknown%04%09%10%25%31%46%69350%%0.00%%1,783.00%55.00%%20011017%A                                                                          
1997%03%31%Unknown%04%08%11%15%19%40%67198%%4,825,387.48%%1,345.00%43.00%%20011017%A                                                                  
1997%03%27%Unknown%08%23%24%29%34%35%84413%%0.00%%2,032.00%69.00%%20011017%A                                                                          
1997%03%24%Unknown%09%28%35%39%43%44%83161%%0.00%%3,414.00%82.00%%20011017%A                                                                          
1997%03%20%Unknown%10%21%32%33%41%44%04526%%1,000,000.00%%3,221.00%78.00%%20011017%A                                                                  
1997%03%17%Unknown%03%13%18%19%25%39%27707%%2,000,000.00%%1,812.00%48.00%%20011017%A                                                                  
1997%03%13%Unknown%06%18%19%37%38%39%87103%%19,559,169.36%%1,907.00%67.00%%20011017%A                                                                 
1997%03%10%Unknown%01%13%29%33%36%42%20833%%0.00%%2,421.00%66.00%%20011017%A                                                                          
1997%03%06%Unknown%03%08%18%34%36%44%27569%%0.00%%2,083.00%64.00%%20011017%A                                                                          
1997%03%03%Unknown%03%04%12%13%14%39%83982%%0.00%%2,339.00%56.00%%20011017%A                                                                          
1997%02%27%Unknown%15%17%23%33%39%40%82977%%0.00%%2,124.00%63.00%%20011017%A                                                                          
1997%02%24%Unknown%07%10%11%18%44%45%56224%%0.00%%2,410.00%66.00%%20011017%A                                                                          
1997%02%20%Unknown%04%15%31%33%36%38%42636%%0.00%%2,920.00%81.00%%20011017%A                                                                          
1997%02%17%Unknown%04%22%26%32%36%42%84337%%2,000,000.00%%2,674.00%72.00%%20011017%A                                                                  
1997%02%13%Unknown%04%08%11%21%36%46%42426%%10,555,551.60%%2,007.00%55.00%%20011017%A                                                                 
1997%02%10%Unknown%01%08%16%41%43%45%54750%%0.00%%2,111.00%76.00%%20011017%A                                                                          
1997%02%06%Unknown%02%05%12%22%25%41%28620%%0.00%%1,278.00%44.00%%20011017%A                                                                          
1997%02%03%Unknown%04%05%08%14%25%32%52700%%0.00%%1,426.00%43.00%%20011017%A                                                                          
1997%01%30%Unknown%15%20%25%27%38%45%64291%%0.00%%2,413.00%76.00%%20011017%A                                                                          
1997%01%27%Unknown%11%16%27%31%37%42%10114%%2,494,781.00%%1,909.00%67.00%%20011017%A                                                                  
1997%01%23%Unknown%10%18%23%24%36%41%59001%%00,000,000%%2,132.00%67.00%%20011017%A                                                                    
1997%01%20%Unknown%01%05%15%24%40%43%09420%%0.00%%2,700.00%68.00%%20011017%A                                                                          
1997%01%16%Unknown%14%17%19%34%43%46%11426%%10,104,533.60%%2,484.00%70.00%%20011017%A                                                                 
1997%01%13%Unknown%05%18%25%31%34%44%62154%%0.00%%1,815.00%68.00%%20011017%A                                                                          
1997%01%09%Unknown%06%09%18%20%24%27%40947%%0.00%%934.00%39.00%%20011017%A                                                                            
1997%01%06%Unknown%05%16%21%31%35%43%79378%%0.00%%2,853.00%70.00%%20011017%A                                                                          
1997%01%02%Unknown%11%15%25%29%35%40%64415%%0.00%%2,015.00%63.00%%20011017%A                                                                          
1996%12%30%Unknown%01%04%18%27%41%42%70786%%2,000,000.00%%2,294.00%70.00%%20011017%A                                                                  
1996%12%26%Unknown%09%10%11%25%30%43%07144%%4,895,860.37%%2,204.00%54.00%%20011017%A                                                                  
1996%12%23%Unknown%06%08%12%13%27%32%72789%%0.00%%1,491.00%46.00%%20011017%A                                                                          
1996%12%19%Unknown%09%11%15%27%28%32%02574%%0.00%%1,450.00%51.00%%20011017%A                                                                          
1996%12%16%Unknown%03%09%16%32%43%44%42259%%7,404,502.16%%2,152.00%75.00%%20011017%A                                                                  
1996%12%12%Unknown%10%15%25%27%31%44%57070%%0.00%%2,191.00%62.00%%20011017%A                                                                          
1996%12%09%Unknown%01%04%09%10%22%35%66227%%0.00%%1,182.00%41.00%%20011017%A                                                                          
1996%12%05%Unknown%19%24%26%29%42%46%46443%%0.00%%2,962.00%74.00%%20011017%A                                                                          
1996%12%02%Unknown%03%13%16%26%31%33%66995%%4,854,067.96%%1,620.00%48.00%%20011017%A                                                                  
1996%11%28%Unknown%04%20%22%38%41%43%46247%%0.00%%3,993.00%77.00%%20011017%A                                                                          
1996%11%25%Unknown%12%26%32%35%36%37%18944%%0.00%%2,912.00%79.00%%20011017%A                                                                          
1996%11%21%Unknown%01%13%28%35%40%46%05075%%11,016,816.94%%2,000.00%71.00%%20011017%A                                                                 
1996%11%18%Unknown%04%20%37%38%43%46%97587%%0.00%%2,899.00%77.00%%20011017%A                                                                          
1996%11%14%Unknown%01%04%36%37%43%46%60737%%0.00%%3,197.00%84.00%%20011017%A                                                                          
1996%11%11%Unknown%11%23%24%28%32%34%02420%%0.00%%1,515.00%58.00%%20011017%A                                                                          
1996%11%07%Unknown%03%04%12%15%30%41%79592%%0.00%%2,708.00%54.00%%20011017%A                                                                          
1996%11%04%Unknown%04%21%22%24%28%32%14209%%8,016,704.94%%2,449.00%59.00%%20011017%A                                                                  
1996%10%31%Unknown%09%15%17%24%36%45%39002%%0.00%%2,190.00%59.00%%20011017%A                                                                          
1996%10%28%Unknown%08%31%33%35%37%42%47182%%0.00%%2,449.00%75.00%%20011017%A                                                                          
1996%10%24%Unknown%32%37%38%40%42%46%60803%%0.00%%1,502.00%70.00%%20011017%A                                                                          
1996%10%21%Unknown%08%13%24%26%27%30%18760%%21,956,352.12%%1,838.00%53.00%%20011017%A                                                                 
1996%10%17%Unknown%09%22%26%33%41%44%82252%%0.00%%2,293.00%67.00%%20011017%A                                                                          
1996%10%14%Unknown%02%09%18%20%30%37%89804%%0.00%%1,698.00%57.00%%20011017%A                                                                          
1996%10%10%Unknown%06%11%19%23%29%33%32876%%0.00%%1,197.00%44.00%%20011017%A                                                                          
1996%10%07%Unknown%12%14%28%34%37%45%86272%%0.00%%2,051.00%71.00%%20011017%A                                                                          
1996%10%03%Unknown%01%10%20%29%40%42%72206%%0.00%%1,738.00%64.00%%20011017%A                                                                          
1996%09%30%Unknown%11%19%24%31%34%36%56463%%0.00%%1,829.00%63.00%%20011017%A                                                                          
1996%09%26%Unknown%05%07%08%20%28%30%69901%%3,295,932.10%%958.00%35.00%%20011017%A                                                                    
1996%09%23%Unknown%06%10%16%34%39%41%58708%%0.00%%2,003.00%71.00%%20011017%A                                                                          
1996%09%19%Unknown%05%11%17%29%37%40%48034%%8,107,389.17%%1,511.00%54.00%%20011017%A                                                                  
1996%09%16%Unknown%01%14%20%24%29%46%72829%%0.00%%2,424.00%68.00%%20011017%A                                                                          
1996%09%12%Unknown%05%13%19%31%33%35%95428%%0.00%%1,823.00%56.00%%20011017%A                                                                          
1996%09%09%Unknown%16%17%18%20%35%43%88914%%0.00%%2,971.00%78.00%%20011017%A                                                                          
1996%09%05%Unknown%10%26%32%33%39%41%01383%%14,348,958.45%%2,949.00%74.00%%20011017%A                                                                 
1996%09%02%Unknown%10%20%22%24%27%42%32874%%0.00%%2,405.00%61.00%%20011017%A                                                                          
1996%08%29%Unknown%02%12%20%41%42%45%32620%%0.00%%3,220.00%77.00%%20011017%A                                                                          
1996%08%26%Unknown%01%13%28%34%41%43%77767%%0.00%%2,399.00%73.00%%20011017%A                                                                          
1996%08%22%Unknown%05%07%20%23%29%30%73276%%0.00%%1,081.00%42.00%%20011017%A                                                                          
1996%08%19%Unknown%10%17%22%23%25%37%43736%%0.00%%2,530.00%55.00%%20011017%A                                                                          
1996%08%15%Unknown%01%04%08%14%20%23%30165%%2,000,000.00%%895.00%36.00%%20011017%A                                                                    
1996%08%12%Unknown%25%28%37%40%42%44%24862%%7,845,994.80%%2,564.00%72.00%%20011017%A                                                                  
1996%08%08%Unknown%25%26%27%30%35%46%72686%%0.00%%3,054.00%77.00%%20011017%A                                                                          
1996%08%05%Unknown%03%08%12%34%41%42%84556%%0.00%%2,605.00%70.00%%20011017%A                                                                          
1996%08%01%Unknown%06%12%22%25%26%28%45116%%0.00%%1,157.00%41.00%%20011017%A                                                                          
1996%07%29%Unknown%12%22%29%33%42%46%17897%%2,000,000.00%%1,738.00%66.00%%20011017%A                                                                  
1996%07%25%Unknown%08%11%13%16%19%36%35646%%7,913,253.36%%1,731.00%50.00%%20011017%A                                                                  
1996%07%22%Unknown%03%11%15%31%32%33%90807%%0.00%%2,417.00%58.00%%20011017%A                                                                          
1996%07%18%Unknown%24%31%34%37%38%39%82051%%0.00%%2,113.00%77.00%%20011017%A                                                                          
1996%07%15%Unknown%01%08%13%18%19%34%16250%%0.00%%1,350.00%48.00%%20011017%A                                                                          
1996%07%11%Unknown%02%06%12%30%35%42%37944%%10,859,083.88%%2,004.00%61.00%%20011017%A                                                                 
1996%07%08%Unknown%15%22%29%33%37%42%84298%%0.00%%2,161.00%63.00%%20011017%A                                                                          
1996%07%04%Unknown%09%10%13%22%27%35%04855%%0.00%%1,545.00%49.00%%20011017%A                                                                          
1996%07%01%Unknown%18%23%28%35%43%46%61745%%0.00%%2,234.00%71.00%%20011017%A                                                                          
1996%06%27%Unknown%06%15%17%20%32%45%09159%%0.00%%1,818.00%72.00%%20011017%A                                                                          
1996%06%24%Unknown%09%10%12%18%29%46%96612%%21,087,026.72%%1,907.00%53.00%%20011017%A                                                                 
1996%06%20%Unknown%02%06%32%39%43%46%57313%%0.00%%2,340.00%75.00%%20011017%A                                                                          
1996%06%17%Unknown%11%25%33%37%38%45%36083%%0.00%%2,208.00%71.00%%20011017%A                                                                          
1996%06%13%Unknown%08%11%20%23%29%45%39084%%0.00%%1,735.00%56.00%%20011017%A                                                                          
1996%06%10%Unknown%03%08%10%18%20%35%43352%%0.00%%1,748.00%46.00%%20011017%A                                                                          
1996%06%06%Unknown%06%14%25%32%38%42%99934%%0.00%%2,054.00%70.00%%20011017%A                                                                          
1996%06%03%Unknown%04%08%09%29%34%36%99710%%0.00%%1,910.00%54.00%%20011017%A                                                                          
1996%05%30%Unknown%03%14%19%22%29%36%79365%%10,065,092.39%%1,742.00%52.00%%20011017%A                                                                 
1996%05%27%Unknown%06%15%18%24%32%38%59161%%0.00%%1,562.00%54.00%%20011017%A                                                                          
1996%05%23%Unknown%14%15%17%24%39%46%10856%%0.00%%2,737.00%69.00%%20011017%A                                                                          
1996%05%20%Unknown%05%06%10%24%29%43%00020%%0.00%%1,456.00%53.00%%20011017%A                                                                          
1996%05%16%Unknown%04%05%08%10%22%32%85037%%0.00%%1,086.00%36.00%%20011017%A                                                                          
1996%05%13%Unknown%09%20%23%31%39%42%84791%%1,537,839.58%%2,189.00%69.00%%20011017%A                                                                  
1996%05%09%Unknown%07%13%17%23%34%43%56030%%3,444,997.65%%1,203.00%47.00%%20011017%A                                                                  
1996%05%06%Unknown%13%20%25%27%30%37%43573%%0.00%%2,690.00%62.00%%20011017%A                                                                          
1996%05%02%Unknown%06%12%23%28%38%45%21733%%8,335,390.18%%2,078.00%62.00%%20011017%A                                                                  
1996%04%29%Unknown%03%10%28%35%36%38%62705%%0.00%%2,462.00%65.00%%20011017%A                                                                          
1996%04%25%Unknown%03%16%20%37%38%41%59117%%0.00%%3,250.00%81.00%%20011017%A                                                                          
1996%04%22%Unknown%02%07%20%21%25%35%13829%%0.00%%2,008.00%55.00%%20011017%A                                                                          
1996%04%18%Unknown%02%04%13%23%37%42%87872%%33,406,400.57%%2,050.00%60.00%%20011017%A                                                                 
1996%04%15%Unknown%09%13%19%20%25%33%89140%%0.00%%1,857.00%53.00%%20011017%A                                                                          
1996%04%11%Unknown%05%08%09%12%16%31%05137%%0.00%%963.00%38.00%%20011017%A                                                                            
1996%04%08%Unknown%09%13%16%22%28%43%54881%%0.00%%1,906.00%57.00%%20011017%A                                                                          
1996%04%04%Unknown%14%24%34%35%37%42%54887%%0.00%%2,912.00%73.00%%20011017%A                                                                          
1996%04%01%Unknown%04%05%12%18%32%33%05676%%0.00%%1,755.00%53.00%%20011017%A                                                                          
1996%03%28%Unknown%04%30%31%35%39%44%87764%%0.00%%3,236.00%90.00%%20011017%A                                                                          
1996%03%25%Unknown%07%18%25%26%33%37%85488%%0.00%%1,521.00%58.00%%20011017%A                                                                          
1996%03%21%Unknown%03%10%13%19%26%39%73118%%8,307,400.87%%1,452.00%47.00%%20011017%A                                                                  
1996%03%18%Unknown%07%10%15%18%27%42%42368%%0.00%%1,381.00%47.00%%20011017%A                                                                          
1996%03%14%Unknown%03%04%29%32%37%40%42707%%0.00%%2,737.00%79.00%%20011017%A                                                                          
1996%03%11%Unknown%05%18%23%25%40%42%62787%%0.00%%2,455.00%64.00%%20011017%A                                                                          
1996%03%07%Unknown%04%22%32%33%39%40%63734%%1,579,228.66%%2,617.00%78.00%%20011017%A                                                                  
1996%03%04%Unknown%02%12%16%25%29%30%65563%%1,555,363.12%%1,400.00%48.00%%20011017%A                                                                  
1996%02%29%Unknown%01%06%10%15%24%30%74628%%37,760,030.76%%1,316.00%48.00%%20011017%A                                                                 
1996%02%26%Unknown%17%18%19%26%36%45%80382%%0.00%%2,431.00%68.00%%20011017%A                                                                          
1996%02%22%Unknown%06%21%23%34%36%42%38164%%0.00%%2,360.00%65.00%%20011017%A                                                                          
1996%02%19%Unknown%03%20%25%29%40%42%66188%%0.00%%2,084.00%72.00%%20011017%A                                                                          
1996%02%15%Unknown%01%19%21%23%24%37%45379%%0.00%%2,524.00%65.00%%20011017%A                                                                          
1996%02%12%Unknown%08%23%24%26%38%39%28932%%0.00%%2,108.00%68.00%%20011017%A                                                                          
1996%02%08%Unknown%05%21%26%28%38%41%02415%%0.00%%2,252.00%69.00%%20011017%A                                                                          
1996%02%05%Unknown%24%32%37%38%44%46%51667%%0.00%%2,864.00%81.00%%20011017%A                                                                          
1996%02%01%Unknown%12%17%19%29%31%40%63311%%8,054,919.28%%2,066.00%56.00%%20011017%A                                                                  
1996%01%29%Unknown%06%16%17%19%37%40%05065%%0.00%%2,931.00%67.00%%20011017%A                                                                          
1996%01%25%Unknown%12%13%21%35%39%45%57757%%0.00%%2,183.00%76.00%%20011017%A                                                                          
1996%01%22%Unknown%06%11%12%25%35%40%34367%%0.00%%2,118.00%60.00%%20011017%A                                                                          
1996%01%18%Unknown%06%16%19%26%42%43%37524%%8,728,826.24%%2,202.00%68.00%%20011017%A                                                                  
1996%01%15%Unknown%07%13%20%21%39%41%54795%%0.00%%2,439.00%61.00%%20011017%A                                                                          
1996%01%11%Unknown%09%11%21%23%35%38%58696%%0.00%%1,702.00%56.00%%20011017%A                                                                          
1996%01%08%Unknown%05%16%24%30%33%41%61329%%0.00%%2,840.00%67.00%%20011017%A                                                                          
1996%01%04%Unknown%09%20%21%28%30%41%85145%%0.00%%2,425.00%65.00%%20011017%A                                                                          
1996%01%01%Unknown%06%12%17%26%38%39%69470%%4,754,596.88%%2,953.00%63.00%%20011017%A                                                                  
1995%12%28%Unknown%06%33%41%43%44%46%08446%%0.00%%2,645.00%63.00%%20011017%A                                                                          
1995%12%24%Unknown%02%17%19%32%37%42%08459%%0.00%%2,448.00%68.00%%20011017%A                                                                          
1995%12%21%Unknown%02%03%10%14%19%41%09714%%1,424,665.84%%1,882.00%50.00%%20011017%A                                                                  
1995%12%18%Unknown%11%17%32%34%38%44%62547%%5,189,564.72%%2,523.00%71.00%%20011017%A                                                                  
1995%12%14%Unknown%17%40%42%43%44%45%01567%%0.00%%754.00%68.00%%20011017%A                                                                            
1995%12%11%Unknown%01%13%27%28%37%44%34450%%0.00%%2,151.00%69.00%%20011017%A                                                                          
1995%12%07%Unknown%05%08%12%17%34%45%57351%%3,395,093.20%%2,154.00%54.00%%20011017%A                                                                  
1995%12%04%Unknown%22%25%26%33%38%46%03221%%0.00%%2,987.00%79.00%%20011017%A                                                                          
1995%11%30%Unknown%07%20%24%28%39%40%08580%%7,866,587.80%%2,170.00%69.00%%20011017%A                                                                  
1995%11%27%Unknown%02%08%12%16%24%34%74142%%0.00%%1,203.00%43.00%%20011017%A                                                                          
1995%11%23%Unknown%11%16%21%22%35%41%14542%%0.00%%3,438.00%66.00%%20011017%A                                                                          
1995%11%20%Unknown%09%18%27%29%31%32%01832%%0.00%%1,906.00%53.00%%20011017%A                                                                          
1995%11%16%Unknown%13%16%37%38%39%46%39851%%5,728,176.20%%2,159.00%77.00%%20011017%A                                                                  
1995%11%13%Unknown%13%39%40%41%42%44%14662%%0.00%%1,589.00%73.00%%20011017%A                                                                          
1995%11%09%Unknown%12%14%20%21%38%44%37355%%0.00%%5,386.00%72.00%%20011017%A                                                                          
1995%11%06%Unknown%07%15%18%25%26%30%43504%%1,636,056.60%%1,174.00%44.00%%20011017%A                                                                  
1995%11%02%Unknown%05%10%14%20%23%32%99813%%1,688,903.60%%1,284.00%44.00%%20011017%A                                                                  
1995%10%30%Unknown%15%19%20%28%33%44%16680%%8,869,811.80%%2,805.00%69.00%%20011017%A                                                                  
1995%10%26%Unknown%03%22%28%30%40%46%86903%%0.00%%2,647.00%73.00%%20011017%A                                                                          
1995%10%23%Unknown%06%13%31%32%38%43%83014%%0.00%%2,652.00%77.00%%20011017%A                                                                          
1995%10%19%Unknown%02%13%18%32%33%43%91291%%0.00%%2,702.00%71.00%%20011017%A                                                                          
1995%10%16%Unknown%01%15%24%40%43%44%39325%%5,977,777.20%%3,147.00%80.00%%20011017%A                                                                  
1995%10%12%Unknown%18%21%22%26%36%37%58406%%0.00%%3,266.00%76.00%%20011017%A                                                                          
1995%10%09%Unknown%07%10%15%21%28%36%38190%%0.00%%1,133.00%43.00%%20011017%A                                                                          
1995%10%05%Unknown%07%12%15%39%40%42%46097%%3,695,245.00%%2,773.00%66.00%%20011017%A                                                                  
1995%10%02%Unknown%05%13%20%26%28%37%85436%%0.00%%1,999.00%58.00%%20011017%A                                                                          
1995%09%28%Unknown%04%18%20%31%36%46%68572%%13,669,516.80%%2,435.00%72.00%%20011017%A                                                                 
1995%09%25%Unknown%01%05%22%25%41%45%25052%%0.00%%701.00%57.00%%20011017%A                                                                            
1995%09%21%Unknown%06%14%18%31%40%44%51411%%0.00%%2,211.00%70.00%%20011017%A                                                                          
1995%09%18%Unknown%13%22%26%30%31%32%72825%%0.00%%2,820.00%66.00%%20011017%A                                                                          
